FID,Name_Common,DBH_inches,CommonName,DBHLastUpd,Mapid_,TreeHeight,CrownWidth,WoodCondit,FoliageCon,HazardTree,Removal,OverRoador,Against_Ov,PruningNee,Structura2,LightningP,Lightning2,AirSpadeNe,AirSpadeDo,NextRootCo,FertilizeN,FertilizeD,SpecialSta,Pests,DateofPlan,SizeatPlan,SourceofTr,FundingBy_,Wilt_Pruf (deprecated),TrunkWrap,DateRemove,DBHatRemov,ReasonForR,Photo1,Photo2,Photo3,Notes,POINT_X,POINT_Y
1130,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645728.0874,1451121.801
1131,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645672.0814,1451106.785
1132,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645639.6492,1451104.993
1133,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645574.4787,1451090.135
1134,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645544.2731,1451087.017
1135,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645517.3937,1451085.493
1136,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645485.9606,1451080.894
1137,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645435.5172,1451070.115
1138,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645408.8128,1451064.432
1139,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645380.087,1451059.483
1140,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645350.7329,1451055.578
1141,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645321.4389,1451050.503
1142,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645174.5921,1451019.825
1143,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645123.1028,1451010.706
1144,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645098.9161,1451010.209
1145,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645074.6986,1451003.672
1146,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645050.4135,1451001.139
1147,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644992.6343,1450988.335
1148,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644937.4603,1450977.289
1149,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644897.6655,1450970.918
1150,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644872.678,1450968.534
1151,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644805.4019,1450953.146
1152,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644733.1789,1450935.998
1153,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644705.109,1450935.451
1154,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644556.6008,1450972.655
1155,Norway Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644439.9846,1451025.193
1156,Norway Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644375.2259,1451056.652
1157,Weeping Cherry,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645666.427,1452817.617
1158,Bradford Pear,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645790.8578,1452804.25
1159,Bradford Pear,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645778.5523,1452811.167
1160,Bradford Pear,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645784.4429,1452820.852
1161,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645703.01,1452746.509
1162,Silver Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645621.9127,1452826.803
1163,Green Ash,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645591.1095,1452801.824
1164,Red Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645534.8133,1452838.251
1165,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645468.0884,1452866.027
1166,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645477.8113,1452886.997
1167,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645461.9484,1452901.127
1168,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645489.6729,1452902.026
1169,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645476.4024,1452907.781
1170,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645467.606,1452917.428
1171,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645450.3034,1452926.524
1172,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645431.946,1452939.872
1173,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645385.0803,1452914.315
1174,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645375.6658,1452913.292
1175,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645392.9808,1452905.35
1176,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645336.5097,1452916.681
1177,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645324.2386,1452931.642
1178,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645338.7003,1452932.384
1179,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645319.7168,1452945.842
1180,American Elm,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645274.1418,1452920.595
1181,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645268.3036,1452956.208
1182,Norway Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645256.6721,1452967.623
1183,Bur Oak,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645231.8341,1452982.898
1184,Japanese Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645229.0599,1452946.913
1185,Japanese Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645216.8042,1452935.551
1186,London Plane Tree,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645137.5044,1452884.854
1187,Red Oak,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645079.5165,1452803.475
1188,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645087.7128,1452700.319
1189,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645080.5116,1452697.019
1190,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645088.1788,1452692.457
1191,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645082.4657,1452686.418
1192,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645107.5171,1452673.977
1193,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645087.0453,1452679.233
1194,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645094.4871,1452677.507
1195,Red Oak,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645047.1587,1452659.536
1196,Red Oak,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645031.0626,1452643.808
1197,Kousa Dogwood,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645033.1143,1452611.809
1198,Red Oak,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645002.4671,1452579.535
1199,Flowering Dogwood,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645010.3094,1452548.084
1200,Red Oak,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644991.243,1452546.729
1201,Red Oak,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644971.8798,1452526.119
1202,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644799.2424,1453074.942
1203,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644801.5913,1453067.849
1204,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644789.4919,1453058.242
1205,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644787.7198,1453045.31
1206,Crabapple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644778.2215,1453033.862
1207,Scotch Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644772.447,1453025.653
1208,Red Bud,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644773.6926,1453013.351
1209,Norway Spruce,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644722.4039,1452945.982
1210,Littleleaf Linden,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644704.3156,1452921.046
1211,Scotch Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644726.2605,1452913.74
1212,Scotch Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644717.2918,1452905.901
1213,Red Oak,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644701.7352,1452883.532
1214,Littleleaf Linden,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644638.633,1452830.01
1215,Scotch Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644791.8169,1453030.614
1216,Littleleaf Linden,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644820.0051,1453059.146
1217,Red Maple,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644823.2684,1453026.769
1218,Norway Spruce,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644849.0369,1453052.438
1219,Austrian Pine,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644859.3287,1453047.792
1220,Norway Spruce,0,,2013-03-15,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644867.274,1453051.389
1221,Austrian Pine,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644250.0403,1451123.297
1222,Austrian Pine,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644240.8666,1451130.94
1223,Austrian Pine,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644227.8766,1451131.397
1224,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644215.2365,1451155.45
1225,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644199.1842,1451145.652
1226,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644183.8952,1451145.993
1227,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644175.9301,1451167.298
1228,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644197.8422,1451190.811
1229,Austrian Pine,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644237.8769,1451171.946
1230,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644174.6245,1451232.903
1231,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644187.2603,1451227.009
1232,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644178.5046,1451249.305
1233,Tulip Poplar,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644207.7094,1451247.2
1234,Austrian Pine,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644175.4777,1451146.409
1235,Tulip Poplar,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644168.4335,1451150.05
1236,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644123.9168,1451183.834
1237,Tulip Poplar,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644119.2678,1451224.373
1238,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644078.7131,1451218.439
1239,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644112.3002,1451189.858
1240,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644083.9358,1451195.742
1241,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644050.1572,1451213.182
1242,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644048.877,1451224.997
1243,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644060.458,1451230.75
1244,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644029.6411,1451237.293
1245,Austrian Pine,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644046.5767,1451257.185
1246,European Beech,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644061.0649,1451270.675
1247,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644042.6481,1451284.512
1248,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644050.3784,1451288.656
1249,Norway Spruce,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644068.0565,1451321.58
1250,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644074.7534,1451321.577
1251,Norway Spruce,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644073.3828,1451331.099
1252,Norway Spruce,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644080.5913,1451335.685
1253,Tulip Poplar,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644103.5112,1451328.137
1254,Saucer Magnolia,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644038.9846,1451305.918
1255,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644017.8727,1451215.353
1256,Black Walnut,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,643997.4993,1451217.124
1257,Flowering Dogwood,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,643954.5095,1451284.671
1258,Magnolia,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,643976.2074,1451266.582
1259,Magnolia,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,643949.6628,1451232.314
1260,Crabapple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,643918.9162,1451241.185
1261,Crabapple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,643904.1237,1451239.283
1262,Crabapple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,643897.859,1451251.92
1263,Honey Locust,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,643921.9702,1451272.703
1264,Serviceberry,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644011.0768,1451178.078
1265,Serviceberry,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644030.7607,1451176.462
1266,Serviceberry,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644180.1972,1451122.181
1267,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644200.1929,1451118.907
1268,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644219.5921,1451115.945
1269,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644267.2856,1451089.309
1270,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644284.2247,1451086.818
1271,Norway Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644375.0946,1451047.41
1272,Norway Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644436.8542,1451020.729
1273,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644555.1878,1450972.744
1274,Green Ash,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644897.7937,1452959.088
1275,Green Ash,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645022.9145,1452921.421
1276,Green Ash,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645035.4687,1452842.349
1277,Green Ash,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644930.6343,1452880.995
1278,Green Ash,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644816.7628,1452909.619
1279,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644795.9828,1452858.859
1280,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644786.895,1452839.935
1281,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644775.4886,1452837.256
1282,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644763.5628,1452834.808
1283,Tulip Poplar,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644707.9443,1452759.54
1284,Tulip Poplar,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644750.8356,1452785.125
1285,Green Ash,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644762.4969,1452812.224
1286,Green Ash,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644851.9686,1452818.121
1287,Green Ash,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644968.7811,1452780.949
1288,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644994.416,1452776.835
1289,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645002.372,1452773.421
1290,Red Maple,0,,2013-04-22,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645013.4716,1452771.388
